Ano,Categoria,Produto,Quantidade(L)
2015,SUCO DE UVAS,Suco Orgânico,-
2015,SUCO DE UVAS,Outros sucos de uvas,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2015,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,5
2015,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),16.268
2015,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,72.774
2015,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,117.404
2015,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,77.054
2015,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2.801
2015,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,24.091
2015,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,128.754
2015,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),8.118
2015,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3.297.202
2015,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,611.787
2015,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,6.001.714
2015,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,58.860
2015,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.144
2015,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,335.966
2015,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.959.884
2015,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,660.042
2015,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2.500.025
2015,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,160.245
2015,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,131.599
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,120.677
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.164.527
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,8.188.031
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,3.359.266
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,413.735
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,510.975
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2015,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2016,VINHO DE MESA,Tinto,146.646.365
2016,VINHO DE MESA,Rosado,1.391.942
2016,VINHO DE MESA,Branco,18.731.315
2016,VINHO FINO DE MESA,Tinto,15.228.514
2016,VINHO FINO DE MESA,Rosado,172.351
2016,VINHO FINO DE MESA,Branco,4.229.293
2016,VINHO ESPECIAL,Tinto,331
2016,VINHO ESPECIAL,Rosado,-
2016,VINHO ESPECIAL,Branco,-
2016,ESPUMANTES,Espumante  Moscatel,4.507.467
2016,ESPUMANTES,Espumante,12.438.243
2016,ESPUMANTES,Espumante Orgânico,-
2016,SUCO DE UVAS,Suco Natural Integral,-
2016,SUCO DE UVAS,Suco Adoçado,-
2016,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2016,SUCO DE UVAS,Suco Orgânico,-
2016,SUCO DE UVAS,Outros sucos de uvas,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2016,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,6.315
2016,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),9.301
2016,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,74.805
2016,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,122.356
2016,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,131.739
2016,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,1.483
2016,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,15.000
2016,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,57.292
2016,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),8.253
2016,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2.450.732
2016,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,506.532
2016,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,6.700
2016,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,4.225.414
2016,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,14.429
2016,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,835
2016,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,9.458
2016,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.288.046
2016,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,763.041
2016,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.924.093
2016,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,33.684
2016,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,77.070
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,101.991
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.083.539
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,8.186.761
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,3.097.566
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,377.685
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,546.189
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2016,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2017,VINHO DE MESA,Tinto,154.309.442
2017,VINHO DE MESA,Rosado,1.097.426
2017,VINHO DE MESA,Branco,20.653.091
2017,VINHO FINO DE MESA,Tinto,12.021.684
2017,VINHO FINO DE MESA,Rosado,182.080
2017,VINHO FINO DE MESA,Branco,3.670.590
2017,VINHO ESPECIAL,Tinto,-
2017,VINHO ESPECIAL,Rosado,-
2017,VINHO ESPECIAL,Branco,-
2017,ESPUMANTES,Espumante  Moscatel,5.561.181
2017,ESPUMANTES,Espumante,12.022.102
2017,ESPUMANTES,Espumante Orgânico,-
2017,SUCO DE UVAS,Suco Natural Integral,-
2017,SUCO DE UVAS,Suco Adoçado,-
2017,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2017,SUCO DE UVAS,Suco Orgânico,-
2017,SUCO DE UVAS,Outros sucos de uvas,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2017,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,49.662
2017,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),9.257
2017,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,48.866
2017,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,298.836
2017,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,139.070
2017,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,10.297
2017,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,20.795
2017,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,4.970
2017,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5.089
2017,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2.471.612
2017,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,418.433
2017,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,4.208.753
2017,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,508
2017,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.194
2017,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,63.971
2017,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,4.727.294
2017,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,1.082.923
2017,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.876.212
2017,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,30.519
2017,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,62.272
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,81.944
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,975.992
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,7.686.691
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2.769.202
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,485.944
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,496.746
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2017,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2018,VINHO DE MESA,Tinto,155.115.499
2018,VINHO DE MESA,Rosado,1.972.944
2018,VINHO DE MESA,Branco,20.097.830
2018,VINHO FINO DE MESA,Tinto,11.150.517
2018,VINHO FINO DE MESA,Rosado,262.430
2018,VINHO FINO DE MESA,Branco,3.413.196
2018,VINHO ESPECIAL,Tinto,-
2018,VINHO ESPECIAL,Rosado,-
2018,VINHO ESPECIAL,Branco,-
2018,ESPUMANTES,Espumante  Moscatel,6.526.075
2018,ESPUMANTES,Espumante,11.692.300
2018,ESPUMANTES,Espumante Orgânico,-
2018,SUCO DE UVAS,Suco Natural Integral,-
2018,SUCO DE UVAS,Suco Adoçado,-
2018,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2018,SUCO DE UVAS,Suco Orgânico,-
2018,SUCO DE UVAS,Outros sucos de uvas,-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),3.734.763
2018,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,21.575
2018,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),6.929
2018,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,74.941
2018,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,287.361
2018,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,109.200
2018,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,10.330
2018,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,11.600
2018,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,721.280
2018,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4.652
2018,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3.091.682
2018,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,349.836
2018,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,82
2018,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,3.867.645
2018,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,173
2018,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.902
2018,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,715.708
2018,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.517.417
2018,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,1.773.526
2018,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.853.162
2018,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,76.888
2018,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,40.574
2018,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,58.498
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,133.714
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,888.589
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,6.994.467
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2.158.993
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,249.165
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,491.165
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,198
2018,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,143
2019,VINHO DE MESA,Tinto,158.519.218
2019,VINHO DE MESA,Rosado,1.265.435
2019,VINHO DE MESA,Branco,20.661.836
2019,VINHO FINO DE MESA,Tinto,11.433.702
2019,VINHO FINO DE MESA,Rosado,503.524
2019,VINHO FINO DE MESA,Branco,3.747.362
2019,VINHO ESPECIAL,Tinto,-
2019,VINHO ESPECIAL,Rosado,-
2019,VINHO ESPECIAL,Branco,-
2019,ESPUMANTES,Espumante  Moscatel,8.997.187
2019,ESPUMANTES,Espumante,13.762.361
2019,ESPUMANTES,Espumante Orgânico,311
2019,SUCO DE UVAS,Suco Natural Integral,131.628.685
2019,SUCO DE UVAS,Suco Adoçado,-
2019,SUCO DE UVAS,Suco Reprocessado/reconstituido,7.759.932
2019,SUCO DE UVAS,Suco Orgânico,416.849
2019,SUCO DE UVAS,Outros sucos de uvas,8.102.151
2019,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),310.886
2019,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),8.746
2019,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,65.692
2019,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,271.714
2019,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,115.468
2019,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,498.512
2019,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,17.398
2019,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,153.770
2019,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5.015
2019,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,3.782.516
2019,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,269.701
2019,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,309
2019,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,4.076.204
2019,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,3.765
2019,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,5.736.852
2019,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,94.000
2019,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,4.006.608
2019,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2.294.581
2019,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.838.395
2019,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,52.567
2019,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,110.648
2019,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,67.279
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,211.653
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.130.092
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,6.246.945
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2.592.380
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,366.549
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,465.964
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,306
2019,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,136
2020,VINHO DE MESA,Tinto,189.573.423
2020,VINHO DE MESA,Rosado,1.394.901
2020,VINHO DE MESA,Branco,24.589.607
2020,VINHO FINO DE MESA,Tinto,18.202.453
2020,VINHO FINO DE MESA,Rosado,993.248
2020,VINHO FINO DE MESA,Branco,5.115.133
2020,VINHO ESPECIAL,Tinto,-
2020,VINHO ESPECIAL,Rosado,-
2020,VINHO ESPECIAL,Branco,-
2020,ESPUMANTES,Espumante  Moscatel,9.298.571
2020,ESPUMANTES,Espumante,13.311.450
2020,ESPUMANTES,Espumante Orgânico,742
2020,SUCO DE UVAS,Suco Natural Integral,114.453.657
2020,SUCO DE UVAS,Suco Adoçado,-
2020,SUCO DE UVAS,Suco Reprocessado/reconstituido,22.066.742
2020,SUCO DE UVAS,Suco Orgânico,553.391
2020,SUCO DE UVAS,Outros sucos de uvas,7.815.879
2020,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),192.057
2020,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2020,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,866
2020,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,6.640
2020,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),7.610
2020,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,8.772
2020,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,123
2020,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,23.703
2020,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,354.511
2020,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22.975
2020,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,146.260
2020,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7.966
2020,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6.260.381
2020,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,205.664
2020,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,200
2020,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2.415.338
2020,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,1.267
2020,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.201
2020,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2020,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,48.044
2020,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2020,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.319.597
2020,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2.543.754
2020,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.129.453
2020,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,11.366
2020,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,144.945
2020,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,11.017
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,248.771
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.075.579
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,6.049.584
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,1.879.227
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,63.625
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,362.340
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,396
2020,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,4.012
2021,VINHO DE MESA,Tinto,185.653.678
2021,VINHO DE MESA,Rosado,1.931.606
2021,VINHO DE MESA,Branco,22.426.954
2021,VINHO FINO DE MESA,Tinto,19.337.862
2021,VINHO FINO DE MESA,Rosado,1.603.537
2021,VINHO FINO DE MESA,Branco,6.139.046
2021,VINHO ESPECIAL,Tinto,-
2021,VINHO ESPECIAL,Rosado,-
2021,VINHO ESPECIAL,Branco,-
2021,ESPUMANTES,Espumante  Moscatel,12.240.059
2021,ESPUMANTES,Espumante,19.001.999
2021,ESPUMANTES,Espumante Orgânico,639
2021,SUCO DE UVAS,Suco Natural Integral,115.173.833
2021,SUCO DE UVAS,Suco Adoçado,-
2021,SUCO DE UVAS,Suco Reprocessado/reconstituido,26.136.089
2021,SUCO DE UVAS,Suco Orgânico,902.299
2021,SUCO DE UVAS,Outros sucos de uvas,5.541.100
2021,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),17.618
2021,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),7.676
2021,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,9.580
2021,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,4.230
2021,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,49.734
2021,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,324.298
2021,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,935
2021,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,414.100
2021,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7.311
2021,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,6.107.943
2021,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,244.184
2021,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,175
2021,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2.430.821
2021,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,1.763
2021,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,9.075
2021,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,803.171
2021,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,4.021.229
2021,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2.105.686
2021,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.002.033
2021,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,23.455
2021,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,175.954
2021,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,17.222
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,332.217
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,795.060
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,5.647.166
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,1.448.086
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,227.116
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,376.597
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2021,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,53.495
2022,VINHO DE MESA,Tinto,165.067.340
2022,VINHO DE MESA,Rosado,2.213.723
2022,VINHO DE MESA,Branco,20.658.933
2022,VINHO FINO DE MESA,Tinto,15.258.778
2022,VINHO FINO DE MESA,Rosado,1.318.396
2022,VINHO FINO DE MESA,Branco,4.956.314
2022,VINHO ESPECIAL,Tinto,-
2022,VINHO ESPECIAL,Rosado,-
2022,VINHO ESPECIAL,Branco,-
2022,ESPUMANTES,Espumante  Moscatel,12.204.315
2022,ESPUMANTES,Espumante,17.321.031
2022,ESPUMANTES,Espumante Orgânico,597
2022,SUCO DE UVAS,Suco Natural Integral,115.394.795
2022,SUCO DE UVAS,Suco Adoçado,-
2022,SUCO DE UVAS,Suco Reprocessado/reconstituido,35.139.154
2022,SUCO DE UVAS,Suco Orgânico,1.002.685
2022,SUCO DE UVAS,Outros sucos de uvas,5.588.403
2022,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),8.812
2022,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2022,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2022,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2022,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),5.594
2022,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,60.958
2022,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,226.901
2022,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,720.603
2022,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,139.943
2022,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,49.840
2022,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,122.525
2022,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),4.407
2022,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.505.384
2022,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,292.420
2022,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,33
2022,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2.339.403
2022,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,1.392
2022,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,4.080
2022,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
